date,tournament,event,weapon,event gender,rating restriction,age restriction,event rating,event size,place,competitor last name,competitor first name,club,usfa_number,rating before event,rating earned
04/06/2014,Bay Cup @ SVF Y14WF4 WF5,Y14 Women's Foil,Foil,Women,Open,Y14,NR,26,1,Martos,Sara Ann,Massialas Foundation,100124372,D2014,
04/06/2014,Bay Cup @ SVF Y14WF4 WF5,Y14 Women's Foil,Foil,Women,Open,Y14,NR,26,2,Noguchi,Julia,California Fencing Academy,100138247,D2014,
04/06/2014,Bay Cup @ SVF Y14WF4 WF5,Y14 Women's Foil,Foil,Women,Open,Y14,NR,26,3,Jia,Jennifer,Cardinal Fencing Club,100142241,D2014,
04/06/2014,Bay Cup @ SVF Y14WF4 WF5,Y14 Women's Foil,Foil,Women,Open,Y14,NR,26,3,Bazzano,Kaija,North Bay Fencing Academy,100125853,U,
04/06/2014,Bay Cup @ SVF Y14WF4 WF5,Y14 Women's Foil,Foil,Women,Open,Y14,NR,26,5,Herman,Miya,San Francisco Fencers Club,100133289,E2014,
04/06/2014,Bay Cup @ SVF Y14WF4 WF5,Y14 Women's Foil,Foil,Women,Open,Y14,NR,26,6,Jin,Elena,Le Club Touche,100128422,E2013,
04/06/2014,Bay Cup @ SVF Y14WF4 WF5,Y14 Women's Foil,Foil,Women,Open,Y14,NR,26,7,Powers,Reilly,Golden Gate Fencing Center,100139412,U,
04/06/2014,Bay Cup @ SVF Y14WF4 WF5,Y14 Women's Foil,Foil,Women,Open,Y14,NR,26,8,Tian,Tiffany,California Fencing Academy,100138938,U,
04/06/2014,Bay Cup @ SVF Y14WF4 WF5,Y14 Women's Foil,Foil,Women,Open,Y14,NR,26,9,Xiang,Katherine,California Fencing Academy,100138098,U,
04/06/2014,Bay Cup @ SVF Y14WF4 WF5,Y14 Women's Foil,Foil,Women,Open,Y14,NR,26,10,Zhang,Claire,Cardinal Fencing Club,100139045,E2013,
04/06/2014,Bay Cup @ SVF Y14WF4 WF5,Y14 Women's Foil,Foil,Women,Open,Y14,NR,26,11,Gee,Bea,Golden Gate Fencing Center,100117776,E2014,
04/06/2014,Bay Cup @ SVF Y14WF4 WF5,Y14 Women's Foil,Foil,Women,Open,Y14,NR,26,12,Tan,Delphine,San Francisco Fencers Club,100142950,U,
04/06/2014,Bay Cup @ SVF Y14WF4 WF5,Y14 Women's Foil,Foil,Women,Open,Y14,NR,26,13,Moore,Allison,California Fencing Academy,100138121,U,
04/06/2014,Bay Cup @ SVF Y14WF4 WF5,Y14 Women's Foil,Foil,Women,Open,Y14,NR,26,14,Clarke,Genevieve,Le Club Touche,100128809,U,
04/06/2014,Bay Cup @ SVF Y14WF4 WF5,Y14 Women's Foil,Foil,Women,Open,Y14,NR,26,15,Lukins,Tianji,Massialas Foundation,100125943,U,
04/06/2014,Bay Cup @ SVF Y14WF4 WF5,Y14 Women's Foil,Foil,Women,Open,Y14,NR,26,16,Lee,Jessica,California Fencing Academy,100156080,U,
04/06/2014,Bay Cup @ SVF Y14WF4 WF5,Y14 Women's Foil,Foil,Women,Open,Y14,NR,26,17,Cheng,Allison,Le Club Touche,100140462,E2014,
04/06/2014,Bay Cup @ SVF Y14WF4 WF5,Y14 Women's Foil,Foil,Women,Open,Y14,NR,26,18,Bhanot,Gayatri,San Francisco Fencers Club,100143670,U,
04/06/2014,Bay Cup @ SVF Y14WF4 WF5,Y14 Women's Foil,Foil,Women,Open,Y14,NR,26,19,Schmidt,Kasara,Silicon Valley Fencing Center,100146004,U,
04/06/2014,Bay Cup @ SVF Y14WF4 WF5,Y14 Women's Foil,Foil,Women,Open,Y14,NR,26,20,Kuen,Erica,Le Club Touche,100143794,U,
04/06/2014,Bay Cup @ SVF Y14WF4 WF5,Y14 Women's Foil,Foil,Women,Open,Y14,NR,26,21,Maroulis,Sophia,Cardinal Fencing Club,100128274,U,
04/06/2014,Bay Cup @ SVF Y14WF4 WF5,Y14 Women's Foil,Foil,Women,Open,Y14,NR,26,21,Zhao,Althea,Academy of Fencing Masters,100140906,U,
04/06/2014,Bay Cup @ SVF Y14WF4 WF5,Y14 Women's Foil,Foil,Women,Open,Y14,NR,26,23,Kanukuntla,Maneesha,California Fencing Academy,100159535,U,
04/06/2014,Bay Cup @ SVF Y14WF4 WF5,Y14 Women's Foil,Foil,Women,Open,Y14,NR,26,24,Emery,Ayaka,California Fencing Academy,100137727,U,
04/06/2014,Bay Cup @ SVF Y14WF4 WF5,Y14 Women's Foil,Foil,Women,Open,Y14,NR,26,25,Wiyono,Crystal,Sport Fencing Center,100165029,U,
04/06/2014,Bay Cup @ SVF Y14WF4 WF5,Y14 Women's Foil,Foil,Women,Open,Y14,NR,26,26,Yankovskiy,Anastasia,Silicon Valley Fencing Center,100146742,U,
04/06/2014,Bay Cup @ SVF Y14WF4 WF5,Senior Women's Foil,Foil,Women,Open,Senior,B2,25,1,Ferdon,Danielle,San Francisco Fencers Club,100093326,B2014,
04/06/2014,Bay Cup @ SVF Y14WF4 WF5,Senior Women's Foil,Foil,Women,Open,Senior,B2,25,2,Harkness,Anya,Academy of Fencing Masters,100125337,C2014,
04/06/2014,Bay Cup @ SVF Y14WF4 WF5,Senior Women's Foil,Foil,Women,Open,Senior,B2,25,3,Pon,Jessica,California Fencing Academy,100080181,B2012,
04/06/2014,Bay Cup @ SVF Y14WF4 WF5,Senior Women's Foil,Foil,Women,Open,Senior,B2,25,3,Noguchi,Julia,California Fencing Academy,100138247,D2014,C2014
04/06/2014,Bay Cup @ SVF Y14WF4 WF5,Senior Women's Foil,Foil,Women,Open,Senior,B2,25,5,Chin,Taylor,Silicon Valley Fencing Center,100074245,A2013,
04/06/2014,Bay Cup @ SVF Y14WF4 WF5,Senior Women's Foil,Foil,Women,Open,Senior,B2,25,6,Wong,Allison,Le Club Touche,100093358,B2013,
04/06/2014,Bay Cup @ SVF Y14WF4 WF5,Senior Women's Foil,Foil,Women,Open,Senior,B2,25,7,Koslow,Olivia,Massialas Foundation,100116931,D2014,
04/06/2014,Bay Cup @ SVF Y14WF4 WF5,Senior Women's Foil,Foil,Women,Open,Senior,B2,25,8,Barnes,Evelyn,San Francisco Fencers Club,100132206,E2014,D2014
04/06/2014,Bay Cup @ SVF Y14WF4 WF5,Senior Women's Foil,Foil,Women,Open,Senior,B2,25,9,Jin,Elena,Le Club Touche,100128422,E2013,E2014
04/06/2014,Bay Cup @ SVF Y14WF4 WF5,Senior Women's Foil,Foil,Women,Open,Senior,B2,25,10,Lin,Sherrie,Le Club Touche,100129385,E2013,E2014
04/06/2014,Bay Cup @ SVF Y14WF4 WF5,Senior Women's Foil,Foil,Women,Open,Senior,B2,25,11,Cheng,Allison,Le Club Touche,100140462,E2014,
04/06/2014,Bay Cup @ SVF Y14WF4 WF5,Senior Women's Foil,Foil,Women,Open,Senior,B2,25,12,Zhang,Claire,Cardinal Fencing Club,100139045,E2013,E2014
04/06/2014,Bay Cup @ SVF Y14WF4 WF5,Senior Women's Foil,Foil,Women,Open,Senior,B2,25,13,Liao,Jerrica,California Fencing Academy,100085417,B2013,
04/06/2014,Bay Cup @ SVF Y14WF4 WF5,Senior Women's Foil,Foil,Women,Open,Senior,B2,25,14,Li,Sonya,Halberstadt Fencers' Club,100083585,D2013,
04/06/2014,Bay Cup @ SVF Y14WF4 WF5,Senior Women's Foil,Foil,Women,Open,Senior,B2,25,15,Jia,Jennifer,Cardinal Fencing Club,100142241,D2014,
04/06/2014,Bay Cup @ SVF Y14WF4 WF5,Senior Women's Foil,Foil,Women,Open,Senior,B2,25,16,Vorametsanti,Andrea,San Francisco Fencers Club,100135709,U,
04/06/2014,Bay Cup @ SVF Y14WF4 WF5,Senior Women's Foil,Foil,Women,Open,Senior,B2,25,17,Xiang,Katherine,California Fencing Academy,100138098,U,
04/06/2014,Bay Cup @ SVF Y14WF4 WF5,Senior Women's Foil,Foil,Women,Open,Senior,B2,25,18,Manalastas,Mika,Academy of Fencing Masters,100144632,U,
04/06/2014,Bay Cup @ SVF Y14WF4 WF5,Senior Women's Foil,Foil,Women,Open,Senior,B2,25,19,Moore,Allison,California Fencing Academy,100138121,U,
04/06/2014,Bay Cup @ SVF Y14WF4 WF5,Senior Women's Foil,Foil,Women,Open,Senior,B2,25,20,Leake,Kaelyn,Salle Santa Cruz,100054414,E2012,
04/06/2014,Bay Cup @ SVF Y14WF4 WF5,Senior Women's Foil,Foil,Women,Open,Senior,B2,25,21,Emery,Ayaka,California Fencing Academy,100137727,U,
04/06/2014,Bay Cup @ SVF Y14WF4 WF5,Senior Women's Foil,Foil,Women,Open,Senior,B2,25,22,Sandvik,Clarissa,East Bay Fencers Gym,100152758,U,
04/06/2014,Bay Cup @ SVF Y14WF4 WF5,Senior Women's Foil,Foil,Women,Open,Senior,B2,25,23,Kanukuntla,Maneesha,California Fencing Academy,100159535,U,
