date,tournament,event,weapon,event gender,rating restriction,age restriction,event rating,event size,place,competitor last name,competitor first name,club,usfa_number,rating before event,rating earned
08/29/2010,Bay Cup at TFC: ELMF1 JMF1 JWF1,Junior (U20) Men's Foil,Foil,Men,Open,Junior (U20),E1,11,1,Stein,Jacob M,Massialas Foundation,100064731,C2009,
08/29/2010,Bay Cup at TFC: ELMF1 JMF1 JWF1,Junior (U20) Men's Foil,Foil,Men,Open,Junior (U20),E1,11,2,Kuo,Brian,Massialas Foundation,100080023,D2010,
08/29/2010,Bay Cup at TFC: ELMF1 JMF1 JWF1,Junior (U20) Men's Foil,Foil,Men,Open,Junior (U20),E1,11,3,Howard,Brian,Massialas Foundation,100072906,C2010,
08/29/2010,Bay Cup at TFC: ELMF1 JMF1 JWF1,Junior (U20) Men's Foil,Foil,Men,Open,Junior (U20),E1,11,3,Chan,Gabriel E,Massialas Foundation,100052333,C2010,
08/29/2010,Bay Cup at TFC: ELMF1 JMF1 JWF1,Junior (U20) Men's Foil,Foil,Men,Open,Junior (U20),E1,11,5,Wolinsky,Alex,Halberstadt Fencers' Club,100087544,D2010,
08/29/2010,Bay Cup at TFC: ELMF1 JMF1 JWF1,Junior (U20) Men's Foil,Foil,Men,Open,Junior (U20),E1,11,6,Zilinskiy,Eduard,Balestra Fencing Academy,100042575,E2009,
08/29/2010,Bay Cup at TFC: ELMF1 JMF1 JWF1,Junior (U20) Men's Foil,Foil,Men,Open,Junior (U20),E1,11,7,Lichy,Ari,The Fencing Center of San Jose,100064455,E2010,
08/29/2010,Bay Cup at TFC: ELMF1 JMF1 JWF1,Junior (U20) Men's Foil,Foil,Men,Open,Junior (U20),E1,11,8,Huang,Thomas,The Fencing Center of San Jose,100086101,E2009,
08/29/2010,Bay Cup at TFC: ELMF1 JMF1 JWF1,Junior (U20) Men's Foil,Foil,Men,Open,Junior (U20),E1,11,9,Blumenstock,Nathaniel,The Fencing Center of San Jose,100078484,U,
08/29/2010,Bay Cup at TFC: ELMF1 JMF1 JWF1,Junior (U20) Men's Foil,Foil,Men,Open,Junior (U20),E1,11,10,Yee,Daniel,The Fencing Center of San Jose,100097760,E2009,
08/29/2010,Bay Cup at TFC: ELMF1 JMF1 JWF1,Junior (U20) Men's Foil,Foil,Men,Open,Junior (U20),E1,11,11,Hurlbut,Lucas,George Platt's Swordplay,100123925,U,
08/29/2010,Bay Cup at TFC: ELMF1 JMF1 JWF1,Junior (U20) Women's Foil,Foil,Women,Open,Junior (U20),NR,4,1,McElwee,LC,Unattached (or Unknown),100046907,B2010,
08/29/2010,Bay Cup at TFC: ELMF1 JMF1 JWF1,Junior (U20) Women's Foil,Foil,Women,Open,Junior (U20),NR,4,2,McElwee,MW,Unattached (or Unknown),100046908,C2010,
08/29/2010,Bay Cup at TFC: ELMF1 JMF1 JWF1,Junior (U20) Women's Foil,Foil,Women,Open,Junior (U20),NR,4,3,Blumenstock,Sophie,The Fencing Center of San Jose,100088853,U,
08/29/2010,Bay Cup at TFC: ELMF1 JMF1 JWF1,Junior (U20) Women's Foil,Foil,Women,Open,Junior (U20),NR,4,3,Harmount,Natalie,California Fencing Academy,100084936,D2008,
08/29/2010,Bay Cup at TFC: ELMF1 JMF1 JWF1,E & Under Senior Men's Foil,Foil,Men,E & Under,Senior,D1,23,1,Zilinskiy,Eduard,Balestra Fencing Academy,100042575,E2009,D2010
08/29/2010,Bay Cup at TFC: ELMF1 JMF1 JWF1,E & Under Senior Men's Foil,Foil,Men,E & Under,Senior,D1,23,2,Chen,Thomas,The Fencing Center of San Jose,100216838,E2010,
08/29/2010,Bay Cup at TFC: ELMF1 JMF1 JWF1,E & Under Senior Men's Foil,Foil,Men,E & Under,Senior,D1,23,3,Thurston,Matti,Peninsula Fencing Academy,100085490,U,E2010
08/29/2010,Bay Cup at TFC: ELMF1 JMF1 JWF1,E & Under Senior Men's Foil,Foil,Men,E & Under,Senior,D1,23,3,Lichy,Ari,The Fencing Center of San Jose,100064455,E2010,
08/29/2010,Bay Cup at TFC: ELMF1 JMF1 JWF1,E & Under Senior Men's Foil,Foil,Men,E & Under,Senior,D1,23,5,Lai,Man-Sum,The Fencing Center of San Jose,100078666,E2008,
08/29/2010,Bay Cup at TFC: ELMF1 JMF1 JWF1,E & Under Senior Men's Foil,Foil,Men,E & Under,Senior,D1,23,6,Stafford,Patrick,En Garde Fencing,100098512,E2009,
08/29/2010,Bay Cup at TFC: ELMF1 JMF1 JWF1,E & Under Senior Men's Foil,Foil,Men,E & Under,Senior,D1,23,7,Valente,Marco,International Fencing Academy CA,100095838,U,
08/29/2010,Bay Cup at TFC: ELMF1 JMF1 JWF1,E & Under Senior Men's Foil,Foil,Men,E & Under,Senior,D1,23,8,Leighton,David,Sport Fencing Center,100128906,U,
08/29/2010,Bay Cup at TFC: ELMF1 JMF1 JWF1,E & Under Senior Men's Foil,Foil,Men,E & Under,Senior,D1,23,9,Huang,Thomas,The Fencing Center of San Jose,100086101,E2009,
08/29/2010,Bay Cup at TFC: ELMF1 JMF1 JWF1,E & Under Senior Men's Foil,Foil,Men,E & Under,Senior,D1,23,10,Blumenstock,Nathaniel,The Fencing Center of San Jose,100078484,U,
08/29/2010,Bay Cup at TFC: ELMF1 JMF1 JWF1,E & Under Senior Men's Foil,Foil,Men,E & Under,Senior,D1,23,11,Sander,William,Halberstadt Fencers' Club,100077136,U,
08/29/2010,Bay Cup at TFC: ELMF1 JMF1 JWF1,E & Under Senior Men's Foil,Foil,Men,E & Under,Senior,D1,23,12,Kramer,Kai,Sport Fencing Center,100118792,U,
08/29/2010,Bay Cup at TFC: ELMF1 JMF1 JWF1,E & Under Senior Men's Foil,Foil,Men,E & Under,Senior,D1,23,13,Yee,Daniel,The Fencing Center of San Jose,100097760,E2009,
08/29/2010,Bay Cup at TFC: ELMF1 JMF1 JWF1,E & Under Senior Men's Foil,Foil,Men,E & Under,Senior,D1,23,14,Clark,Daniel,Peninsula Fencing Academy,100081106,U,
08/29/2010,Bay Cup at TFC: ELMF1 JMF1 JWF1,E & Under Senior Men's Foil,Foil,Men,E & Under,Senior,D1,23,15,Qwan,Adam,Pannonia Athletic Club,100024589,U,
08/29/2010,Bay Cup at TFC: ELMF1 JMF1 JWF1,E & Under Senior Men's Foil,Foil,Men,E & Under,Senior,D1,23,16,Yin,Victor,The Fencing Center of San Jose,100126255,U,
08/29/2010,Bay Cup at TFC: ELMF1 JMF1 JWF1,E & Under Senior Men's Foil,Foil,Men,E & Under,Senior,D1,23,17,Daar,Aaron,Salle De Cesare,100020068,U,
08/29/2010,Bay Cup at TFC: ELMF1 JMF1 JWF1,E & Under Senior Men's Foil,Foil,Men,E & Under,Senior,D1,23,18,De Paz,Jaime,George Platt's Swordplay,100102329,U,
08/29/2010,Bay Cup at TFC: ELMF1 JMF1 JWF1,E & Under Senior Men's Foil,Foil,Men,E & Under,Senior,D1,23,19,Laroya,Joshua,International Fencing Academy CA,100102683,U,
08/29/2010,Bay Cup at TFC: ELMF1 JMF1 JWF1,E & Under Senior Men's Foil,Foil,Men,E & Under,Senior,D1,23,19,Trang,Khoa,Unattached (or Unknown),100116241,U,
08/29/2010,Bay Cup at TFC: ELMF1 JMF1 JWF1,E & Under Senior Men's Foil,Foil,Men,E & Under,Senior,D1,23,21,Share,Howard,Salle De Cesare,100048459,E2008,
08/29/2010,Bay Cup at TFC: ELMF1 JMF1 JWF1,E & Under Senior Men's Foil,Foil,Men,E & Under,Senior,D1,23,22,Hill,Andrew W,University of California Santa Cruz,100080645,U,
08/29/2010,Bay Cup at TFC: ELMF1 JMF1 JWF1,E & Under Senior Men's Foil,Foil,Men,E & Under,Senior,D1,23,23,Xu,S. Winston,Cardinal Fencing Club,100128434,U,
