date,tournament,event,weapon,event gender,rating restriction,age restriction,event rating,event size,place,competitor last name,competitor first name,club,usfa_number,rating before event,rating earned
08/31/2014,Bay Cup at EGFC:  DLXF1,D & Under Senior Mixed Foil,Foil,Mixed,D & Under,Senior,D1,19,1,Dubro,Kyle,North Bay Fencing Academy,100094951,E2014,D2014
08/31/2014,Bay Cup at EGFC:  DLXF1,D & Under Senior Mixed Foil,Foil,Mixed,D & Under,Senior,D1,19,2,Mendonca,Jeffrey,North Bay Fencing Academy,100074107,D2014,
08/31/2014,Bay Cup at EGFC:  DLXF1,D & Under Senior Mixed Foil,Foil,Mixed,D & Under,Senior,D1,19,3,Rivera,Russell,Halberstadt Fencers' Club,100097397,D2013,
08/31/2014,Bay Cup at EGFC:  DLXF1,D & Under Senior Mixed Foil,Foil,Mixed,D & Under,Senior,D1,19,3,Heer,Damanjit,Cardinal Fencing Club,100156638,D2014,
08/31/2014,Bay Cup at EGFC:  DLXF1,D & Under Senior Mixed Foil,Foil,Mixed,D & Under,Senior,D1,19,5,Tran,Andrew,Silicon Valley Fencing Center,100124707,D2014,
08/31/2014,Bay Cup at EGFC:  DLXF1,D & Under Senior Mixed Foil,Foil,Mixed,D & Under,Senior,D1,19,6,Gupta,Eashan,Cardinal Fencing Club,100140676,E2014,
08/31/2014,Bay Cup at EGFC:  DLXF1,D & Under Senior Mixed Foil,Foil,Mixed,D & Under,Senior,D1,19,7,Alderson,Joseph,Golden Gate Fencing Center,100101316,U,
08/31/2014,Bay Cup at EGFC:  DLXF1,D & Under Senior Mixed Foil,Foil,Mixed,D & Under,Senior,D1,19,8,Park,Brian,Silicon Valley Fencing Center,100127135,E2012,
08/31/2014,Bay Cup at EGFC:  DLXF1,D & Under Senior Mixed Foil,Foil,Mixed,D & Under,Senior,D1,19,9,Kao,Jason,Silicon Valley Fencing Center,100156445,U,
08/31/2014,Bay Cup at EGFC:  DLXF1,D & Under Senior Mixed Foil,Foil,Mixed,D & Under,Senior,D1,19,10,Rivera,Max,Halberstadt Fencers' Club,100148856,U,
08/31/2014,Bay Cup at EGFC:  DLXF1,D & Under Senior Mixed Foil,Foil,Mixed,D & Under,Senior,D1,19,11,Gupta,Shiven,Cardinal Fencing Club,100149680,U,
08/31/2014,Bay Cup at EGFC:  DLXF1,D & Under Senior Mixed Foil,Foil,Mixed,D & Under,Senior,D1,19,12,Leake,Kaelyn,Salle Santa Cruz,100054414,E2012,
08/31/2014,Bay Cup at EGFC:  DLXF1,D & Under Senior Mixed Foil,Foil,Mixed,D & Under,Senior,D1,19,13,Lombardi,Leo,Sport Fencing Center,100150922,U,
08/31/2014,Bay Cup at EGFC:  DLXF1,D & Under Senior Mixed Foil,Foil,Mixed,D & Under,Senior,D1,19,14,Joh,Eugene,En Garde Fencing,100164753,U,
08/31/2014,Bay Cup at EGFC:  DLXF1,D & Under Senior Mixed Foil,Foil,Mixed,D & Under,Senior,D1,19,15,Fone,Daniel,Sport Fencing Center,100125266,U,
08/31/2014,Bay Cup at EGFC:  DLXF1,D & Under Senior Mixed Foil,Foil,Mixed,D & Under,Senior,D1,19,16,Jones,Bryan,My Fencing Center,100004657,U,
08/31/2014,Bay Cup at EGFC:  DLXF1,D & Under Senior Mixed Foil,Foil,Mixed,D & Under,Senior,D1,19,17,Spevak,Alexander,Sport Fencing Center,100175995,U,
08/31/2014,Bay Cup at EGFC:  DLXF1,D & Under Senior Mixed Foil,Foil,Mixed,D & Under,Senior,D1,19,18,Robinson,Miles,Napa Valley Fencing Academy,100174685,U,
08/31/2014,Bay Cup at EGFC:  DLXF1,D & Under Senior Mixed Foil,Foil,Mixed,D & Under,Senior,D1,19,19,Paaniani-Stover,Jonah,Davis Fencing Academy,,U,
